0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
124,124
125,125
126,126
127,127
128,128
129,129
130,130
131,131
132,132
133,133
134,134
135,135
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
145,145
146,146
147,147
148,148
149,149
150,150
151,151
152,152
153,153
154,154
155,155
156,156
157,157
158,158
159,159
160,160
161,161
162,162
163,163
164,164
165,165
166,166
167,167
168,168
169,169
170,170
171,171
172,172
173,173
174,174
175,175
176,176
177,177
178,178
179,179
180,180
181,181
182,182
183,183
184,184
185,185
186,186
187,187
188,188
189,189
190,190
191,191
192,192
193,193
194,194
195,195
196,196
197,197
198,198
199,199
200,200
201,201
202,202
203,203
204,204
205,205
206,206
207,207
208,208
209,209
210,210
211,211
212,212
213,213
214,214
215,215
216,216
217,217
218,218
219,219
220,220
221,221
222,222
223,223
224,224
225,225
226,226
227,227
228,228
229,229
230,230
231,231
232,232
233,233
234,234
235,235
236,236
237,237
238,238
239,239
240,240
241,241
242,242
243,243
244,244
245,245
246,246
247,247
248,248
249,249
250,250
251,251
252,252
253,253
254,254
255,255
256,256
257,257
258,258
259,259
260,260
261,261
262,262
263,263
264,264
265,265
266,266
267,267
268,268
269,269
270,270
271,271
272,272
273,273
274,274
275,275
276,276
277,277
278,278
279,279
280,280
281,281
282,282
283,283
284,284
285,285
286,286
287,287
288,288
289,289
290,290
291,291
292,292
293,293
294,294
295,295
296,296
297,297
298,298
299,299
300,300
301,301
302,302
303,303
304,304
305,305
306,306
307,307
308,308
309,309
310,310
311,311
312,312
313,313
314,314
315,315
316,316
317,317
318,318
319,319
320,320
321,321
322,322
323,323
324,324
325,325
326,326
327,327
328,328
329,329
330,330
331,331
332,332
333,333
334,334
335,335
336,336
337,337
338,338
339,339
340,340
341,341
342,342
343,343
344,344
345,345
346,346
347,347
348,348
349,349
350,350
351,351
352,352
353,353
354,354
355,355
356,356
357,357
358,358
359,359
360,360
361,361
362,362
363,363
364,364
365,365
366,366
367,367
368,368
369,368
370,368
371,368
372,368
373,368
374,368
375,368
376,368
377,368
378,368
379,368
380,368
381,368
382,368
383,368
384,368
385,368
386,368
387,368
388,368
389,368
390,368
391,368
392,368
393,368
394,368
395,368
396,368
397,368
398,368
399,368
400,368
401,368
402,368
403,368
404,368
405,368
406,368
407,368
408,368
409,368
410,368
411,368
412,368
413,368
414,368
415,368
416,368
417,368
418,368
419,368
420,368
421,368
422,368
423,368
424,368
425,368
426,368
427,368
428,368
429,368
430,368
431,368
432,368
433,368
434,368
435,368
436,368
437,368
438,368
439,368
440,368
441,368
442,368
443,368
444,368
445,368
446,368
447,368
448,368
449,368
450,368
451,368
452,368
453,368
454,368
455,368
456,368
457,368
458,368
459,368
460,368
461,368
462,368
463,368
464,368
465,368
466,368
467,368
468,368
469,368
470,368
471,368
472,368
473,368
474,368
475,368
476,368
477,368
478,368
479,368
480,368
481,368
482,368
483,368
484,369
485,370
486,371
487,372
488,373
489,374
490,375
491,376
492,377
493,378
494,379
495,380
496,381
497,382
498,383
499,384
500,385
501,386
502,387
503,388
504,389
505,390
506,391
507,392
508,393
509,394
510,395
511,396
512,397
513,398
514,399
515,400
516,401
517,402
518,403
519,404
520,405
521,406
522,407
523,408
524,409
525,410
526,411
527,412
528,413
529,414
530,415
531,416
532,417
533,418
534,419
535,420
536,421
537,422
538,423
539,424
540,425
541,426
542,427
543,428
544,429
545,430
546,431
547,432
548,433
549,434
550,435
551,436
552,437
553,438
554,439
555,440
556,441
557,442
558,443
559,444
560,445
561,446
562,447
563,448
564,449
565,450
566,451
567,452
568,453
569,454
570,455
571,456
572,457
573,458
574,459
575,460
576,461
577,462
578,463
579,464
580,465
581,466
582,467
583,468
584,469
585,470
586,471
587,472
588,473
589,474
590,475
591,476
592,477
593,478
594,479
595,480
596,481
597,482
598,483
599,484
600,485
601,486
602,487
603,488
604,489
605,490
606,491
607,492
608,493
609,494
610,495
611,496
612,497
613,498
614,499
615,500
616,501
617,502
618,503
619,504
620,505
621,506
622,507
623,508
624,509
625,510
626,511
627,512
628,513
629,514
630,515
631,516
632,517
633,518
634,519
635,520
636,521
637,522
638,523
639,524
640,525
641,526
642,527
643,528
644,529
645,530
646,531
647,532
648,533
649,534
650,535
651,536
652,537
653,538
654,539
655,540
656,541
657,542
658,543
659,544
660,545
661,546
662,547
663,548
664,549
665,550
666,551
667,552
668,553
669,554
670,555
671,556
672,557
673,558
674,559
675,560
676,561
677,562
678,563
679,564
680,565
681,566
682,567
683,568
684,569
685,570
686,571
687,572
688,573
689,574
690,575
691,576
692,577
693,578
694,579
695,580
696,581
697,582
698,583
699,584
700,585
701,586
702,587
703,588
704,589
705,590
706,591
707,592
708,593
709,594
710,595
711,596
712,597
713,598
714,599
715,600
716,601
717,602
718,603
719,604
720,605
721,606
722,607
723,608
724,609
725,610
726,611
727,612
728,613
729,614
730,615
731,616
732,617
733,618
734,619
735,620
736,621
737,622
738,623
739,624
740,625
741,626
742,627
743,628
744,629
745,630
746,631
747,632
748,633
749,634
750,635
751,636
752,637
753,638
754,639
755,640
756,641
757,642
758,643
759,644
760,645
761,646
762,647
763,648
764,649
765,650
766,651
767,652
768,653
769,654
770,655
771,656
772,657
773,658
774,659
775,660
776,661
777,662
778,663
779,664
780,665
781,666
782,667
783,668
784,669
785,670
786,671
787,672
788,673
789,674
790,675
791,676
792,677
793,678
794,679
795,680
796,681
797,682
798,683
799,684
800,685
801,686
802,687
803,688
804,689
805,690
806,691
807,692
808,693
809,694
810,695
811,696
812,697
813,698
814,699
815,700
816,701
817,702
818,703
819,704
820,705
821,706
822,707
823,708
824,709
825,710
826,711
827,712
828,713
829,714
830,715
831,716
832,717
833,718
834,719
835,720
836,721
837,722
838,723
839,724
840,725
841,726
842,727
843,728
844,729
845,730
846,731
847,732
848,733
849,734
850,735
851,736
852,737
853,738
854,739
855,740
856,741
857,742
858,743
859,744
860,745
861,746
862,747
863,748
864,749
865,750
866,751
867,752
868,753
869,754
870,755
871,756
872,757
873,758
874,759
875,760
876,761
877,762
878,763
879,764
880,765
881,766
882,767
883,768
884,769
885,770
886,771
887,772
888,773
889,774
890,775
891,776
892,777
893,777
894,777
895,777
896,777
897,777
898,777
899,777
900,777
901,777
902,777
903,777
904,777
905,777
906,777
907,777
908,777
909,777
910,777
911,777
912,777
913,777
914,777
915,777
916,777
917,777
918,777
919,777
920,777
921,777
922,777
923,777
924,777
925,777
926,777
927,777
928,777
929,777
930,777
931,777
932,777
933,777
934,777
935,777
936,777
937,777
938,777
939,777
940,777
941,777
942,777
943,777
944,777
945,777
946,777
947,777
948,777
949,777
950,777
951,777
952,777
953,777
954,777
955,777
956,777
957,777
958,777
959,777
960,777
961,777
962,777
963,777
964,777
965,777
966,777
967,777
968,777
969,777
970,777
971,777
972,777
973,777
974,777
975,777
976,777
977,777
978,777
979,777
980,777
981,777
982,777
983,777
984,777
985,777
986,777
987,777
988,777
989,777
990,777
991,777
992,777
993,777
994,777
995,777
996,777
997,777
998,777
999,777
1000,777
1001,777
1002,777
1003,777
1004,777
1005,777
1006,777
1007,777
1008,777
1009,777
1010,777
1011,777
1012,777
1013,777
1014,777
1015,777
1016,777
1017,777
1018,777
1019,777
1020,777
1021,777
1022,777
1023,777
1024,777
1025,777
1026,777
1027,777
1028,777
1029,777
1030,777
1031,777
1032,777
1033,777
1034,777
1035,777
1036,777
1037,777
1038,777
1039,777
1040,777
1041,777
1042,777
1043,777
1044,777
1045,777
1046,777
1047,777
1048,777
1049,777
1050,777
1051,777
1052,777
1053,777
1054,777
1055,777
1056,777
1057,777
1058,777
1059,777
1060,777
1061,777
